"subject","run","att_response","att_RT","att_onset","att_offset","past_response","past_RT","past_onset","past_offset","fut_response","fut_RT","fut_onset","fut_offset","self_response","self_RT","self_onset","self_offset","ppl_response","ppl_RT","ppl_onset","ppl_offset","arou_response","arou_RT","arou_onset","arou_offset","aff_response","aff_RT","aff_onset","aff_offset","eng_response","eng_RT","eng_onset","eng_offset","mvmt_response","mvmt_RT","mvmt_onset","mvmt_offset","delib_response","delib_RT","delib_onset","delib_offset","image_response","image_RT","image_onset","image_offset","ling_response","ling_RT","ling_onset","ling_offset","conf_response","conf_RT","conf_onset","conf_offset"
3,1,2,3.03941660001874,92.242238599807,96.6379949999973,1,2.50055249966681,96.6381302000955,101.065363899805,1,0.702645000070333,101.065557199996,103.069603700191,3,1.96698099980131,103.06978450017,106.022993099876,7,2.53531459998339,106.023183600046,109.339235600084,9,1.87741710012779,109.339403799735,112.338241099846,4,2.10159939993173,112.338434500154,115.300982200075,7,2.46994139999151,115.301162700169,119.18299910007,8,1.67858250020072,119.183218299877,121.974120900035,7,1.70538550009951,121.974292099942,125.269317999948,5,1.50526110036299,125.269521699753,127.200314399786,1,3.10422189999372,127.200497500133,131.389445799869,5,1.57316710008308,131.389634300023,133.98898039991
3,1,9,2.29220460029319,195.612648299895,199.306600799784,1,1.97329899994656,199.306812800001,202.352308599744,8,1.17748570023105,202.352472499944,204.577525099739,8,1.86065189959481,204.577668900136,207.377822900191,3,1.20426090015098,207.378021299839,209.75447259983,4,1.78493060031906,209.754615699872,212.49676229991,5,2.10903469985351,212.497251600027,215.165354399942,2,2.14829490007833,215.165635500103,218.190715000033,7,1.51560749998316,218.190916900057,220.430349499919,8,1.19971109973267,220.430583700072,222.71862810012,4,1.23863090015948,222.718834499829,225.283059400041,6,0.773250500205904,225.283249899745,226.541298999917,7,2.23233100026846,226.541520199738,229.567344699986
3,1,8,1.70390440011397,281.125524799805,284.134107599966,3,1.97974839992821,284.134343300015,287.827886700165,7,1.3038081000559,287.828134899959,290.277256499976,6,2.06308890040964,290.277460199781,293.238487999886,7,0.991480799857527,293.238688699901,295.267172699794,3,1.54612570023164,295.267409599852,297.481449100189,5,1.36430070037022,297.481637899764,299.317556200083,3,1.5774191999808,299.317916499916,302.049517999869,7,1.25965430028737,302.049714599736,303.975061899982,3,1.55815330008045,303.975262899883,307.468434200156,7,1.83300599968061,307.468637200072,310.82992069982,3,1.93324749963358,310.830146700144,313.681531200185,3,1.72048769984394,313.681746900082,316.646720499732
3,1,7,3.14126619976014,367.229410700034,372.300030000042,3,2.00249479990453,372.30071979994,375.220378600061,3,1.87756810011342,375.220581099857,377.799657199997,7,1.33512659976259,377.799862300046,381.040372999851,6,1.86555479979143,381.04110989999,383.85495739989,3,1.1817471999675,383.855159400031,386.721266800072,8,2.92838549986482,386.721486799885,391.555686200038,7,2.22877140017226,391.556278199889,395.205789399799,5,1.09476590016857,395.205969399773,396.71816550009,3,1.5567812002264,396.718381099869,399.458519099746,4,1.74564060010016,399.458755299915,402.13945259992,2,0.595136300195009,402.139667899814,404.940430799965,6,1.25014619994909,404.941078300122,407.378484399989
3,1,8,2.18359170015901,458.9341560998,462.417655599769,2,1.78540730010718,462.418535999954,466.922449199948,9,0.912457600235939,466.924168199766,469.195593500044,8,1.19818519987166,469.196415199898,472.250472699758,6,0.904568600002676,472.251481899992,473.890264700167,3,1.75064160022885,473.891150999814,476.361132899765,7,1.26672409987077,476.362060400192,478.617418000009,2,1.2460154001601,478.618474899791,481.711958900094,8,0.832755800336599,481.712905599736,483.643377500121,9,0.998339400161058,483.644265799783,486.67640599981,4,1.77854240033776,486.677134399768,489.272860699799,2,1.08937160018831,489.27383319987,493.746086299885,2,1.62423000019044,493.746877599973,496.639475299977
3,1,8,2.06306539988145,556.233768099919,559.510081599932,4,2.72096320008859,559.510103499983,563.164895600174,7,1.32926320005208,563.164917099755,566.066350500099,7,1.97797789983451,566.066373200156,569.195256200153,8,0.946323900017887,569.195286000147,572.274540899787,8,1.47485460015014,572.274569099769,574.633078400046,2,0.9449825999327,574.633095500059,576.627937200014,3,2.40497829997912,576.627955500036,579.934198199771,3,1.48189089959487,579.934220800176,584.112905799877,7,1.89888019999489,584.112917999737,587.164948999882,7,1.65035510016605,587.164967800025,590.276654200163,2,2.15187529986724,590.27667170018,594.31241620006,3,1.38350589992478,594.312440400012,596.79509320017
3,2,8,1.83604579977691,74.7378107002005,77.62958050007,2,1.61865890026093,77.6304911999032,80.3662340999581,8,0.486883899662644,80.367001300212,83.105364299845,7,1.84403289994225,83.1063486998901,87.0562435002066,6,0.971506099682301,87.0584475002252,88.6934573999606,7,1.6003747000359,88.6942373001948,91.6795740001835,6,1.39190699998289,91.6804092000239,95.615989100188,1,1.93855849979445,95.6170208002441,98.7355963001028,8,1.55342860007659,98.7368366001174,102.522671999875,3,1.00915590021759,102.524210399948,105.265412900131,4,1.76930929999799,105.266194399912,107.940529500134,3,1.14145210012794,107.941938099917,109.973439299967,6,1.41738720005378,109.974387499969,112.401577900164
3,2,7,1.59453479992226,161.009434199892,164.90892289998,2,2.09198869997635,164.909475299995,168.357230099849,9,0.635476900264621,168.358066999819,170.169086200185,7,1.39275539992377,170.169627700001,172.435918100178,8,0.802484500221908,172.436687999871,174.122151100077,9,1.48085700022057,174.123520399909,177.460883500054,2,1.30857660016045,177.461598000024,179.908974800259,7,1.44568239990622,179.909803300165,182.523500999901,3,1.44486739998683,182.524403099902,185.18306099996,3,1.60659349989146,185.183891300112,190.475142099895,7,1.46308299992234,190.476190200076,193.35418340005,1,0.683030199725181,193.356048100162,196.490624399856,2,1.16661649988964,196.492327800021,199.007680099923
3,2,7,1.94429409969598,252.615438700188,257.014431300107,3,1.44508529966697,257.015483300202,261.503199500032,7,1.36189349973574,261.504245100077,264.296578899957,6,1.170581900049,264.298354799859,268.357704199851,8,0.349244799930602,268.358274300117,269.617382499855,7,2.52644619997591,269.618703800254,273.500547999982,7,0.858323000371456,273.502017099876,278.60872589983,7,1.41608789982274,278.610763600096,283.630221200176,3,1.59262110013515,283.631230500061,287.029596200213,3,1.83077540015802,287.030523899943,289.866026700009,2,1.65803879965097,289.866985000204,293.4490735,4,0.670918500050902,293.45013500005,295.443514800165,7,1.1997759998776,295.444557100069,297.876603499986
3,2,7,2.1385749001056,356.417989199981,361.485388199799,1,2.2815606999211,361.485405200161,365.789024100173,1,0.462189699988812,365.789049000014,367.437806600239,8,1.42827469995245,367.437826400157,370.034140100237,2,0.384435500018299,370.034159000032,371.42998669995,1,1.2186965001747,371.430007399991,373.985379000194,6,1.03404860012233,373.985395899974,376.948517700192,3,2.43807480018586,376.948537799995,380.266124399845,8,1.5215171999298,380.26614429988,383.020639299881,3,1.65192529978231,383.020660500042,385.404736000113,7,1.4113356997259,385.40475350013,388.089043200016,1,0.560376399662346,388.089058800135,389.93343059998,2,0.985115500167012,389.933449999895,391.890826200135
3,2,1,1.37282409984618,451.428928500041,455.312188699841,1,1.42904709978029,455.312212400138,458.489437600132,1,0.305788799654692,458.489459100179,464.655647099949,7,1.42452509980649,464.655684700236,467.660973700229,6,0.599053199868649,467.660991200246,468.876451400109,9,1.11147680040449,468.876472999807,471.85464429995,2,0.98320240015164,471.85470320005,474.568765500095,9,1.41540279984474,474.568782899994,476.938107300084,6,0.972090799827129,476.938130800147,478.466345500201,1,1.92311810003594,478.46636359999,481.706471499987,3,1.51926749991253,481.70649329992,484.641384799965,1,0.771039799787104,484.641402500216,487.071644499898,9,1.20089450012892,487.071663099807,489.922280299943
3,2,8,1.88228759961203,546.526661400218,550.765149100218,2,1.68554949993268,550.765167400241,554.576499300078,8,0.784927300177515,554.576539000031,556.832758800127,9,0.916405300144106,556.832775299903,559.190373099875,7,0.721220300067216,559.190394400153,560.900712899864,7,1.10833219997585,560.900736799929,563.672604899853,2,0.936991299968213,563.672617800068,565.573675400112,8,1.03364339983091,565.573693000246,567.714020399842,7,1.04501949995756,567.71403669985,570.404486900195,3,1.25953749986365,570.404504199978,572.529334099963,4,1.30202169995755,572.529354600236,574.981064800173,1,0.536879099905491,574.9810858001,576.693819100037,2,1.23311570007354,576.693837100174,579.063764099963
3,3,1,1.42904129996896,76.3063725000247,79.5530024999753,1,1.21264229994267,79.5538508002646,81.9466944001615,1,0.311549700330943,81.9476593998261,83.8625322999433,2,1.14400340011343,83.863289500121,86.1488735000603,2,0.35304499976337,86.1496389000677,87.9615507000126,3,1.80982630001381,87.9621787001379,91.0691424999386,5,1.34417370008305,91.0698699001223,92.7234732001089,8,1.41047420026734,92.7243492999114,95.0071058999747,1,1.08934949990362,95.0086000999436,97.4713762998581,2,1.29460379993543,97.4722223002464,100.353002800141,1,1.01127490028739,100.353699599858,103.53789750021,8,1.09855059999973,103.538700700272,106.789981599897,2,1.17491750000045,106.790823299903,109.114362800028
3,3,8,1.79743000026792,160.673077399842,163.358245899901,1,1.67910090042278,163.359062499832,166.236142599955,9,0.451820900198072,166.237100699916,167.687995300163,8,1.59900020016357,167.688805299811,170.802552700043,7,0.619193499907851,170.803116700146,172.610477699898,3,1.45998929999769,172.611101699993,175.54004789982,8,1.24861750006676,175.540888600051,177.803087800276,2,1.20184249989688,177.803652900271,180.544274699874,8,1.66599959973246,180.545709200203,183.978930000216,6,1.0181710999459,183.979909100104,187.20227590017,4,1.4716282999143,187.203071800061,189.945918799844,2,0.31492460006848,189.946781599894,191.388733900152,3,0.789495799690485,191.389770800248,192.945345500018
3,3,8,1.61344579979777,247.480588800274,250.993768500164,2,1.60151270031929,250.994646499865,254.282812700141,9,0.493830900173634,254.283730099909,256.240384600125,8,1.42359790019691,256.241219699848,259.729187000077,3,0.583422800060362,259.730140400119,261.759112299886,7,0.984743599779904,261.759851400275,265.129304800183,8,0.963606699835509,265.130202900153,268.477017099969,2,1.1711838003248,268.477672299836,271.72846959997,5,1.31994489999488,271.729869300034,276.256432800088,8,0.822916000150144,276.257364499848,279.434015300125,3,1.28420560015365,279.434960499872,281.417305000126,2,0.61333670001477,281.418233499862,283.880549500231,4,1.18512050015852,283.881432199851,285.730042099953
3,3,1,1.17671940010041,342.290279400069,344.617134899832,1,0.965852099936455,344.617146800272,347.149164900184,1,0.356843399815261,347.149184000213,348.964620899875,9,1.23656719969586,348.964641000144,352.130856200121,2,0.819505600258708,352.130873099901,354.838324400131,8,1.21413079975173,354.838340300135,357.682690999936,3,1.05912410002202,357.682710899971,359.738520300016,8,1.32886900007725,359.738536700141,362.185007600114,1,1.19025740027428,362.185028099921,365.638836300001,3,0.760645600035787,365.638853400014,368.207811899949,9,1.37499530008063,368.207832499873,370.796944099944,3,0.386289700400084,370.796960299835,372.305890200194,2,1.34465079987422,372.305923200212,374.97162159998
3,3,7,2.73511639982462,432.587047200184,436.338762999978,2,1.08421060023829,436.338780899998,439.722997699864,8,0.516675699967891,439.723019300029,441.527753400151,7,1.65025530010462,441.527770900168,444.178591700271,9,0.69856970012188,444.178642800078,445.991827399936,7,1.43471520021558,445.99184329994,448.370874099899,3,1.05863960040733,448.370894699823,450.27611560002,7,1.72831090027466,450.276134099811,452.98848990025,3,1.23294060025364,452.988508299924,456.708399700001,2,1.44851169968024,456.708421300165,459.553634800017,8,1.55265560001135,459.553652000148,462.128445100039,3,0.50186529988423,462.128466700204,463.494709600229,2,1.1688625998795,463.494722899981,467.577232399955
3,3,8,1.88138619996607,520.195866100024,523.495808800217,6,1.8637338001281,523.495830799919,527.76550310012,8,0.66302299965173,527.765519900247,529.628512199968,9,1.29023439995944,529.628534399904,533.077133100014,7,0.309687099885195,533.077153699938,534.997809700202,8,1.14674329990521,534.997827399988,537.224658700172,1,0.801003899890929,537.224676399957,539.11684030015,8,0.879081299994141,539.116860200185,542.517464400269,1,0.973988200072199,542.517484500073,544.998454600107,4,1.38552189990878,544.998472100124,547.906117400154,8,1.18847749987617,547.906131000258,550.667166499887,2,0.583785899914801,550.66719100019,553.467738499865,2,0.907039599958807,553.467760100029,555.69048700016
